G5E9Y6	G5E9Y6_HUMAN	SPATA4
E5RIP0	E5RIP0_HUMAN	ADAM18
B1N8M6	B1N8M6_HUMAN	KIR2DS1
F5GZ82	F5GZ82_HUMAN	SINHCAF
K7EQD6	K7EQD6_HUMAN	NSF
F2Z2T1	F2Z2T1_HUMAN	NCBP1
A0A7P0T958	A0A7P0T958_HUMAN	ALS2
E9PKR5	E9PKR5_HUMAN	NASP
I3L2S8	I3L2S8_HUMAN	NDE1
I3L2R9	I3L2R9_HUMAN	NDE1
A0A087WYK6	A0A087WYK6_HUMAN	ACACA
B4DWH1	B4DWH1_HUMAN	PXMP4
A0A804HLB7	A0A804HLB7_HUMAN	ALG1
E9PKT6	E9PKT6_HUMAN	CTSH
A0A7P0T9K1	A0A7P0T9K1_HUMAN	USP54
G5EA40	G5EA40_HUMAN	ETFBKMT
C9IYS7	C9IYS7_HUMAN	INTS11
G3V576	G3V576_HUMAN	HNRNPC
A0A0A0MTR0	A0A0A0MTR0_HUMAN	TRPM1
B9TX62	B9TX62_HUMAN	MED24
A6NDI8	A6NDI8_HUMAN	HDAC6
B2RG63	B2RG63_HUMAN	ZBTB7C
F8VW24	F8VW24_HUMAN	IRAK4
C9JND7	C9JND7_HUMAN	GIMAP2
G3V1T7	G3V1T7_HUMAN	GABARAPL1
H3BV40	H3BV40_HUMAN	ZFP1
E9PNC8	E9PNC8_HUMAN	EEF1D
B7ZW27	B7ZW27_HUMAN	VWC2L
K7ESF3	K7ESF3_HUMAN	CLIP3
Q68CT8	Q68CT8_HUMAN	YY1AP1
B4DEM9	B4DEM9_HUMAN	POLDIP2
A0A0D9SFH6	A0A0D9SFH6_HUMAN	LGI1
A0A1B0GW21	A0A1B0GW21_HUMAN	KIFBP
B4DT60	B4DT60_HUMAN	FBXW2
A0A0C4DGA6	A0A0C4DGA6_HUMAN	HLTF
A0A2R8YH53	A0A2R8YH53_HUMAN	TBCE
A0A140T9J0	A0A140T9J0_HUMAN	OR10C1
Q5SRQ3	Q5SRQ3_HUMAN	CSNK2B
A0A024R5I4	A0A024R5I4_HUMAN	SLCO2B1
A0A7P0TBF5	A0A7P0TBF5_HUMAN	SIRT5
E7EPA1	E7EPA1_HUMAN	PRPSAP2
Q5TCS4	Q5TCS4_HUMAN	FIG4
Q0P6G1	Q0P6G1_HUMAN	ZNF527
F8W8D9	F8W8D9_HUMAN	PAM
E9PCY8	E9PCY8_HUMAN	FAM120AOS
K7EIY9	K7EIY9_HUMAN	CACNA2D4
A8MUV4	A8MUV4_HUMAN	FOXP2
E5RJG6	E5RJG6_HUMAN	TACC1
A0A804HIV0	A0A804HIV0_HUMAN	STAMBP
H7C197	H7C197_HUMAN	TTLL3
H0YL38	H0YL38_HUMAN	ZNF280D
A0A0U1RQP7	A0A0U1RQP7_HUMAN	ENAH
A0A2R8Y6U6	A0A2R8Y6U6_HUMAN	SGCE
C9JWE0	C9JWE0_HUMAN	LRCH1
K7EJ86	K7EJ86_HUMAN	TJP3
K7EJP7	K7EJP7_HUMAN	HDGFL2
C9JAD3	C9JAD3_HUMAN	IGSF11
H0YJ01	H0YJ01_HUMAN	TTC6
E9PJQ7	E9PJQ7_HUMAN	KCNE3
H0Y5X4	H0Y5X4_HUMAN	AGBL4
H3BUW2	H3BUW2_HUMAN	CENPT
J3QLE4	J3QLE4_HUMAN	DUS1L
F5H6F8	F5H6F8_HUMAN	LTBR
H7C1Z1	H7C1Z1_HUMAN	AZI2
M0QXN4	M0QXN4_HUMAN	DPP9
D6RJ92	D6RJ92_HUMAN	FBXO8
M0QZM0	M0QZM0_HUMAN	STRN4
E9PI78	E9PI78_HUMAN	MRPL49
B8ZZW1	B8ZZW1_HUMAN	SLC19A3
M0R386	M0R386_HUMAN	PIK3C3
H0YKK5	H0YKK5_HUMAN	RNF111
H0YFU8	H0YFU8_HUMAN	TULP3
A0A0B4J239	A0A0B4J239_HUMAN	DAD1
H3BTD3	H3BTD3_HUMAN	ARPP19
V9GYB6	V9GYB6_HUMAN	RECQL4
K7EIH4	K7EIH4_HUMAN	ANKRD27
Q5JT45	Q5JT45_HUMAN	UTRN
K7ENE3	K7ENE3_HUMAN	VPS25
G3V4P7	G3V4P7_HUMAN	AP4S1
K7EIK6	K7EIK6_HUMAN	ZNF285
B1AN91	B1AN91_HUMAN	EIF4G3
H3BR82	H3BR82_HUMAN	SPNS1
H3BM04	H3BM04_HUMAN	PTPN12
H0Y9V7	H0Y9V7_HUMAN	ATP2C1
E5RHV6	E5RHV6_HUMAN	ST3GAL1
C9J7J0	C9J7J0_HUMAN	OSBP2
C9JPH4	C9JPH4_HUMAN	ZNF385B
H0YNU4	H0YNU4_HUMAN	PSEN1
A0A3B3ISH4	A0A3B3ISH4_HUMAN	PPP1R12A
Q5JUD8	Q5JUD8_HUMAN	DOCK9
E9PRS7	E9PRS7_HUMAN	DHDDS
A0A0D9SFU6	A0A0D9SFU6_HUMAN	CHRNA4
A0A0G2JP20	A0A0G2JP20_HUMAN	PRAMEF9
H3BR28	H3BR28_HUMAN	HSBP1
H3BQ19	H3BQ19_HUMAN	DOK4
D6R9L5	D6R9L5_HUMAN	DEK
C9J1G2	C9J1G2_HUMAN	DNAJB2
A0A2R8Y2A8	A0A2R8Y2A8_HUMAN	AP3B2
B0QYV9	B0QYV9_HUMAN	ARFGAP3
E7EP02	E7EP02_HUMAN	SLC5A6
K7ENU3	K7ENU3_HUMAN	NDUFS7
E9PRX1	E9PRX1_HUMAN	BTN3A2
A0A0A0MRF2	A0A0A0MRF2_HUMAN	OSCAR
H0YDQ7	H0YDQ7_HUMAN	NPIPB8
H0Y7A8	H0Y7A8_HUMAN	AOPEP
A0A2R8Y4L3	A0A2R8Y4L3_HUMAN	CCDC82
A0A0A0MSX1	A0A0A0MSX1_HUMAN	MFSD14B
B1APE1	B1APE1_HUMAN	GTF2B
H0YFL3	H0YFL3_HUMAN	AICDA
H0YC17	H0YC17_HUMAN	TNIP1
V9GYQ6	V9GYQ6_HUMAN	
K7ESB7	K7ESB7_HUMAN	DOCK6
I3L3M7	I3L3M7_HUMAN	TXNDC17
H0Y938	H0Y938_HUMAN	COPB2
A0A7P0Z4A1	A0A7P0Z4A1_HUMAN	TUBA1A
I3L4D0	I3L4D0_HUMAN	SHBG
G3V5A1	G3V5A1_HUMAN	SLC7A7
F5GY59	F5GY59_HUMAN	TM7SF3
M0R0Z6	M0R0Z6_HUMAN	EGLN2
I3L0B6	I3L0B6_HUMAN	DAZ2
A0A1W2PNF3	A0A1W2PNF3_HUMAN	MED17
E5RI74	E5RI74_HUMAN	ZFAND1
C9JP14	C9JP14_HUMAN	ADH7
F8W946	F8W946_HUMAN	FSD1L
H3BP15	H3BP15_HUMAN	SNAP23
K7EJG2	K7EJG2_HUMAN	ZNF519
A0A0J9YXL7	A0A0J9YXL7_HUMAN	MEIKIN
H0YLS5	H0YLS5_HUMAN	RORA
H3BQQ7	H3BQQ7_HUMAN	RSPRY1
H3BS71	H3BS71_HUMAN	SENP8
A0A0B4J203	A0A0B4J203_HUMAN	
F8WEJ6	F8WEJ6_HUMAN	PDK1
H7C2E8	H7C2E8_HUMAN	TRMT61B
A0A0A0MRA8	A0A0A0MRA8_HUMAN	EPB41L3
E5RFK4	E5RFK4_HUMAN	DMTN
H7C187	H7C187_HUMAN	NCKAP5
H0YN02	H0YN02_HUMAN	WDR72
F8WF35	F8WF35_HUMAN	TBC1D15
C9J4Z8	C9J4Z8_HUMAN	SH3YL1
A0A1D5RMN7	A0A1D5RMN7_HUMAN	GLB1L
H3BTU0	H3BTU0_HUMAN	VPS39
I3L171	I3L171_HUMAN	FCSK
C9IZI1	C9IZI1_HUMAN	SLC19A3
I3L1B0	I3L1B0_HUMAN	CNTROB
A0A804HJU7	A0A804HJU7_HUMAN	CLCNKB
C9JM20	C9JM20_HUMAN	RSBN1L
J3QQN8	J3QQN8_HUMAN	NF1
G3V2Y5	G3V2Y5_HUMAN	GABRA5
I3L1T4	I3L1T4_HUMAN	NAA60
K7EMH9	K7EMH9_HUMAN	RANBP3
J3KTI4	J3KTI4_HUMAN	ZNF521
A0A804HHX0	A0A804HHX0_HUMAN	BSCL2
H0YBX0	H0YBX0_HUMAN	DST
E5RI41	E5RI41_HUMAN	TSNARE1
A0A2R8Y687	A0A2R8Y687_HUMAN	RNASEH2B
A0A087WYC1	A0A087WYC1_HUMAN	HSPA4
H3BPP3	H3BPP3_HUMAN	MPI
F8VRH5	F8VRH5_HUMAN	
F8WAW7	F8WAW7_HUMAN	TOM1
Q5SY74	Q5SY74_HUMAN	NSL1
D6R9Q9	D6R9Q9_HUMAN	DBN1
K7ESN1	K7ESN1_HUMAN	GIPC1
F5H442	F5H442_HUMAN	TSG101
B9ZVR7	B9ZVR7_HUMAN	SPEG
K7EIN8	K7EIN8_HUMAN	BRME1
I3L327	I3L327_HUMAN	BAIAP2
B8ZZT8	B8ZZT8_HUMAN	ELMOD3
K7EMR4	K7EMR4_HUMAN	SLC25A39
A0A590UJW2	A0A590UJW2_HUMAN	MYSM1
H3BLW6	H3BLW6_HUMAN	TMEM63B
H3BMN8	H3BMN8_HUMAN	NAE1
E5RJ23	E5RJ23_HUMAN	RGS22
E9PLV4	E9PLV4_HUMAN	PHF21A
K7EMW2	K7EMW2_HUMAN	BIRC5
C9IY67	C9IY67_HUMAN	TRIM59
A0A7P0PE46	A0A7P0PE46_HUMAN	TK2
F8VVG2	F8VVG2_HUMAN	SFTA3
E9PS87	E9PS87_HUMAN	RRP8
A0A804HKA2	A0A804HKA2_HUMAN	PPFIBP2
K7EQG9	K7EQG9_HUMAN	PTPN2
A0A804HKL6	A0A804HKL6_HUMAN	PRRC2B
E9PQT9	E9PQT9_HUMAN	DLG2
D6R9B3	D6R9B3_HUMAN	ABCC10
C9JD50	C9JD50_HUMAN	UBXN7
C9K0H9	C9K0H9_HUMAN	EHBP1
C9JWF1	C9JWF1_HUMAN	WDR31
K7ER65	K7ER65_HUMAN	ZNF223
A0A0A0MSI7	A0A0A0MSI7_HUMAN	VEGFA
I3L121	I3L121_HUMAN	CLUAP1
D6RB70	D6RB70_HUMAN	CCSER1
Q5JTQ6	Q5JTQ6_HUMAN	CTNNAL1
A0A2R8Y4P4	A0A2R8Y4P4_HUMAN	SMARCA4
A0A2R8Y7R8	A0A2R8Y7R8_HUMAN	RNASEH2B
H7C1X8	H7C1X8_HUMAN	SENP7
C9JCP6	C9JCP6_HUMAN	DLG1
A0A0A0MRU9	A0A0A0MRU9_HUMAN	MARK2
E9PLT2	E9PLT2_HUMAN	UBTF
H0YJ90	H0YJ90_HUMAN	PIP4P1
C9JP06	C9JP06_HUMAN	BCAP29
D6RH12	D6RH12_HUMAN	ANKRD34B
G3V5T5	G3V5T5_HUMAN	PIP4P1
K7EJZ2	K7EJZ2_HUMAN	SEPTIN9
G3V3W7	G3V3W7_HUMAN	TUBB3
H0YLE5	H0YLE5_HUMAN	MYO1E
B5MDG7	B5MDG7_HUMAN	HMG20B
H0YEU1	H0YEU1_HUMAN	CD44
B5MCS1	B5MCS1_HUMAN	SIRT2
F8WC58	F8WC58_HUMAN	FBXL2
R4GMX3	R4GMX3_HUMAN	COMMD3-BMI1
C9JYU8	C9JYU8_HUMAN	SMTN
C9JGR9	C9JGR9_HUMAN	WDR37
D6RDJ1	D6RDJ1_HUMAN	LYAR
H0YMY5	H0YMY5_HUMAN	IDH3A
H3BPF9	H3BPF9_HUMAN	PSME3IP1
A0A1W2PP68	A0A1W2PP68_HUMAN	KCNH1
H3BPV6	H3BPV6_HUMAN	SLC7A6
A0A1B0GX09	A0A1B0GX09_HUMAN	PHF21A
A0A087WY21	A0A087WY21_HUMAN	FGFR2
A0A7P0Z446	A0A7P0Z446_HUMAN	ARFGEF2
C9JWG7	C9JWG7_HUMAN	NLGN1
H0YGT5	H0YGT5_HUMAN	RAD51AP1
A0A2R8YDG4	A0A2R8YDG4_HUMAN	CLEC16A
F8WAR4	F8WAR4_HUMAN	CHCHD3
F8VWP7	F8VWP7_HUMAN	CAPS2
A2IDC7	A2IDC7_HUMAN	MRPL28
C9K0R8	C9K0R8_HUMAN	ST6GAL1
A0A6Q8PFV8	A0A6Q8PFV8_HUMAN	GNB4
I3L206	I3L206_HUMAN	ABHD12
E7ETF4	E7ETF4_HUMAN	UGDH
A0A2R8Y7I3	A0A2R8Y7I3_HUMAN	PABIR3
E7EWF5	E7EWF5_HUMAN	VGLL4
B0QYS2	B0QYS2_HUMAN	GGA1
C9JEF2	C9JEF2_HUMAN	OSBPL3
F6TX30	F6TX30_HUMAN	ASB6
X6R922	X6R922_HUMAN	PAGE2
D6RAK6	D6RAK6_HUMAN	LEKR1
B1ALC0	B1ALC0_HUMAN	ARPC5
C9JQP8	C9JQP8_HUMAN	FOXP2
Q5T6H2	Q5T6H2_HUMAN	XPNPEP1
J3KR83	J3KR83_HUMAN	CORIN
H0YA39	H0YA39_HUMAN	GAK
A0A804HKT2	A0A804HKT2_HUMAN	HSD17B4
F5GZZ5	F5GZZ5_HUMAN	EPHA4
A0A2U3TZH4	A0A2U3TZH4_HUMAN	PDLIM3
E5RG31	E5RG31_HUMAN	MCM4
G3V545	G3V545_HUMAN	RGMA
H7BZZ1	H7BZZ1_HUMAN	HS1BP3
H0YAB4	H0YAB4_HUMAN	PPP3CA
E7EMC7	E7EMC7_HUMAN	SQSTM1
E7ES60	E7ES60_HUMAN	RAB34
D6R9K8	D6R9K8_HUMAN	ADH4
A0A1W2PRV1	A0A1W2PRV1_HUMAN	TAF11L3
K7ELC7	K7ELC7_HUMAN	RPL27
A0A2R8Y7Q3	A0A2R8Y7Q3_HUMAN	RNASEH2B
E9PC22	E9PC22_HUMAN	BRCA1
H7C2E1	H7C2E1_HUMAN	ANKHD1
E7ESG9	E7ESG9_HUMAN	TMPRSS4
A6NFX8	A6NFX8_HUMAN	NUDT5
E5RIU0	E5RIU0_HUMAN	CNOT8
K7EL76	K7EL76_HUMAN	KLC3
A0A1W2PP85	A0A1W2PP85_HUMAN	SLC35A3
E7EM50	E7EM50_HUMAN	PIGG
C9JHH5	C9JHH5_HUMAN	TEX264
S4R3K7	S4R3K7_HUMAN	RBFOX2
E5RJ04	E5RJ04_HUMAN	HDAC2
I3NI16	I3NI16_HUMAN	PCYT2
H3BUV5	H3BUV5_HUMAN	
A0A7P0TBC8	A0A7P0TBC8_HUMAN	AKAP8
F8W914	F8W914_HUMAN	RTN4
Q5T9F3	Q5T9F3_HUMAN	ECM2
C9JKM7	C9JKM7_HUMAN	MAST4
E9PKX6	E9PKX6_HUMAN	OSBPL9
J3QRZ1	J3QRZ1_HUMAN	NDEL1
K4DIA9	K4DIA9_HUMAN	SLC39A13
H7C4G6	H7C4G6_HUMAN	IVD
C9J6A1	C9J6A1_HUMAN	LRRC3B
I3L1Z9	I3L1Z9_HUMAN	ANKFY1
F8W1V5	F8W1V5_HUMAN	ATP2B1
A0A0A0MSK9	A0A0A0MSK9_HUMAN	PCNX2
E5RI20	E5RI20_HUMAN	ANKRD46
A0A7I2PHE7	A0A7I2PHE7_HUMAN	CSPP1
H0YHB8	H0YHB8_HUMAN	PFKM
V9GYC7	V9GYC7_HUMAN	SLC13A4
E7EW89	E7EW89_HUMAN	TRAIP
D6RBK5	D6RBK5_HUMAN	MATR3
F8WDE2	F8WDE2_HUMAN	TMEM41A
H7C2G2	H7C2G2_HUMAN	ART4
Q5SV16	Q5SV16_HUMAN	ATAD3A
H0YL50	H0YL50_HUMAN	CYFIP1
H0Y927	H0Y927_HUMAN	RAB28
H3BSX9	H3BSX9_HUMAN	RIPOR1
D6RIY7	D6RIY7_HUMAN	TUSC3
A0A087WY57	A0A087WY57_HUMAN	BTBD2
C9J0G4	C9J0G4_HUMAN	ANLN
H7C5F5	H7C5F5_HUMAN	DHX36
A0A087WTN9	A0A087WTN9_HUMAN	ANXA8
I3L425	I3L425_HUMAN	SERPINF1
H0YAQ0	H0YAQ0_HUMAN	ASH2L
E7ETV8	E7ETV8_HUMAN	IPO5
A0A087WUE2	A0A087WUE2_HUMAN	TACC3
B3KME9	B3KME9_HUMAN	DCAF13
A0A0C4DFW4	A0A0C4DFW4_HUMAN	TEX30
F2Z381	F2Z381_HUMAN	POU5F1
B4DED4	B4DED4_HUMAN	HAGHL
Q7Z554	Q7Z554_HUMAN	TNNT2
F8WBX0	F8WBX0_HUMAN	SCRN3
B4DNC9	B4DNC9_HUMAN	ISCU
Q86WV7	Q86WV7_HUMAN	CCDC43
B4DWJ1	B4DWJ1_HUMAN	PTK2
B7Z4G8	B7Z4G8_HUMAN	APLP1
E9PFX5	E9PFX5_HUMAN	PPARG
U3KQ33	U3KQ33_HUMAN	ZEB2
A0A024RCN4	A0A024RCN4_HUMAN	ZSCAN26
J3QQH7	J3QQH7_HUMAN	HYOU1
Q9BV00	Q9BV00_HUMAN	LMOD1
A0A0U5Q247	A0A0U5Q247_HUMAN	HLA-DQB1
E1CKY7	E1CKY7_HUMAN	PPP1R12B
A0A075B791	A0A075B791_HUMAN	ZNF780A
A6H8Y7	A6H8Y7_HUMAN	CCDC73
A0A804HJC3	A0A804HJC3_HUMAN	GMPPA
K7ENB6	K7ENB6_HUMAN	SLC7A10
E9PRF1	E9PRF1_HUMAN	GSDMD
B7Z3L0	B7Z3L0_HUMAN	RAB37
M0R0C2	M0R0C2_HUMAN	ZNF616
Q6ZPB1	Q6ZPB1_HUMAN	
Q7Z755	Q7Z755_HUMAN	POLR3A
A0A0G2JPU2	A0A0G2JPU2_HUMAN	CCHCR1
A0A0G2JRN8	A0A0G2JRN8_HUMAN	EHMT2
Q7Z3Z5	Q7Z3Z5_HUMAN	MED12
F8W097	F8W097_HUMAN	CEP290
A0A087X0Y6	A0A087X0Y6_HUMAN	PCGF2
G3V2H0	G3V2H0_HUMAN	ERO1A
H0YA17	H0YA17_HUMAN	LRBA
A0A087WUP1	A0A087WUP1_HUMAN	CREB3L2
A0A7P0T8W5	A0A7P0T8W5_HUMAN	DYNC1H1
K7EKT6	K7EKT6_HUMAN	MAP4K1
H0YHX9	H0YHX9_HUMAN	NACA
D6RD49	D6RD49_HUMAN	DDIT4L
F8VSM8	F8VSM8_HUMAN	ZNF641
F5GZ18	F5GZ18_HUMAN	CSMD1
E5RHE2	E5RHE2_HUMAN	MDM2
D6R9L2	D6R9L2_HUMAN	RNF212
A0A804HLF9	A0A804HLF9_HUMAN	SPG11
K7ERR4	K7ERR4_HUMAN	RAVER1
A0A087WZJ2	A0A087WZJ2_HUMAN	NBPF14
A0A2R8Y523	A0A2R8Y523_HUMAN	SMARCA4
D6RCB1	D6RCB1_HUMAN	MAPK10
E5RGK4	E5RGK4_HUMAN	CDKL3
E9PJY3	E9PJY3_HUMAN	CEP295
H0YL92	H0YL92_HUMAN	IPO4
C9JQD8	C9JQD8_HUMAN	ADORA2A
H0Y6F8	H0Y6F8_HUMAN	HLA-DPA1
A0A087WV57	A0A087WV57_HUMAN	ZMYND8
G3V4Z1	G3V4Z1_HUMAN	DCAF5
V9GZ01	V9GZ01_HUMAN	APOC2
H7C1W0	H7C1W0_HUMAN	ART5
C9JPM9	C9JPM9_HUMAN	LRRTM1
A0A1B0GW41	A0A1B0GW41_HUMAN	ING5
C9JF90	C9JF90_HUMAN	C7orf25
J3QL43	J3QL43_HUMAN	EIF4A1
M0R159	M0R159_HUMAN	ZNF497
M0QY31	M0QY31_HUMAN	PSG4
H0YLC5	H0YLC5_HUMAN	POU2F3
Q5T532	Q5T532_HUMAN	BLZF1
A8WI61	A8WI61_HUMAN	BRPF3
H0YLH4	H0YLH4_HUMAN	DCAF11
H7C577	H7C577_HUMAN	SLC33A1
F8WF83	F8WF83_HUMAN	SLC9A9
E7ENH5	E7ENH5_HUMAN	CPNE1
H3BLT0	H3BLT0_HUMAN	ERBB4
H3BPM3	H3BPM3_HUMAN	RPAP1
E5RHA1	E5RHA1_HUMAN	TAF6
K7EID4	K7EID4_HUMAN	NF1
H7C1S2	H7C1S2_HUMAN	ATIC
D6RIY4	D6RIY4_HUMAN	FAM13A
A0A087WY09	A0A087WY09_HUMAN	TTF1
H7C523	H7C523_HUMAN	HHLA2
D6RA42	D6RA42_HUMAN	MCTP1
V9GZ56	V9GZ56_HUMAN	LSM4
H7C5F1	H7C5F1_HUMAN	TMEM14B
A0A1W2PPX1	A0A1W2PPX1_HUMAN	CCN6
F5H1T8	F5H1T8_HUMAN	TDGF1
C9K0P5	C9K0P5_HUMAN	GPD1L
Q5SZG1	Q5SZG1_HUMAN	PRUNE1
C9JKC7	C9JKC7_HUMAN	CYREN
F5GYZ0	F5GYZ0_HUMAN	KLRC1
A0A0J9YX66	A0A0J9YX66_HUMAN	CELF2
M0QZ12	M0QZ12_HUMAN	GRAMD1A
C9JQT2	C9JQT2_HUMAN	ACTL6A
C9J673	C9J673_HUMAN	XPO1
E9PNS3	E9PNS3_HUMAN	TOLLIP
M0QY09	M0QY09_HUMAN	FCHO1
H3BN53	H3BN53_HUMAN	NDRG4
H3BQD2	H3BQD2_HUMAN	METTL9
H0YB71	H0YB71_HUMAN	STK10
C9JP36	C9JP36_HUMAN	NDUFAF7
A0A7I2YQC7	A0A7I2YQC7_HUMAN	SKP2
H0YK38	H0YK38_HUMAN	PAK6
Q5QPP9	Q5QPP9_HUMAN	GALE
J3KQY5	J3KQY5_HUMAN	DIO2
H0YBG1	H0YBG1_HUMAN	CPEB4
H7BZC0	H7BZC0_HUMAN	SLC22A5
F8WB66	F8WB66_HUMAN	SF3A1
A0A804D9U3	A0A804D9U3_HUMAN	USP54
A0A087X1J5	A0A087X1J5_HUMAN	SAMD11
E9PPC5	E9PPC5_HUMAN	RCOR3
H0YFF9	H0YFF9_HUMAN	TEAD4
A0A087X0C0	A0A087X0C0_HUMAN	FANCL
H7C0J8	H7C0J8_HUMAN	LRCH3
F8WDB4	F8WDB4_HUMAN	LRWD1
H0YB29	H0YB29_HUMAN	POLB
H0YLG0	H0YLG0_HUMAN	USP3
U3KQR5	U3KQR5_HUMAN	RPL6
E9PPT0	E9PPT0_HUMAN	RPS2
H3BV04	H3BV04_HUMAN	SCAMP2
B7ZBC8	B7ZBC8_HUMAN	KATNA1
F8WFA4	F8WFA4_HUMAN	KMT5B
A0A087WWL2	A0A087WWL2_HUMAN	RGL4
H7C3Z2	H7C3Z2_HUMAN	FLVCR1
F5H4P8	F5H4P8_HUMAN	GRIP1
A0A6I8PIV6	A0A6I8PIV6_HUMAN	ADGRL2
J3QSX4	J3QSX4_HUMAN	BUB3
A0A0A0MTL7	A0A0A0MTL7_HUMAN	TCF7L2
E7EQT4	E7EQT4_HUMAN	ACIN1
F5H587	F5H587_HUMAN	TM7SF3
H3BRR0	H3BRR0_HUMAN	SPG21
H0YI00	H0YI00_HUMAN	LACRT
A0A0A0MSU1	A0A0A0MSU1_HUMAN	RUNX1T1
G8JLK1	G8JLK1_HUMAN	USE1
D6RD81	D6RD81_HUMAN	CD14
A0A3B3IU71	A0A3B3IU71_HUMAN	KAT6B
F6SJA5	F6SJA5_HUMAN	ARHGEF7
G3V5E1	G3V5E1_HUMAN	CCNK
H0YCN4	H0YCN4_HUMAN	DCUN1D5
H0YGW7	H0YGW7_HUMAN	ABCF1
A0A6Q8PFI1	A0A6Q8PFI1_HUMAN	NKAIN3
D6RHX6	D6RHX6_HUMAN	MLIP
A0A2R8YF05	A0A2R8YF05_HUMAN	ST3GAL3
I3L321	I3L321_HUMAN	CYB5D1
H7C286	H7C286_HUMAN	NAGK
J3KSD7	J3KSD7_HUMAN	MED1
K7EQ71	K7EQ71_HUMAN	PPL
A0A3B3IST8	A0A3B3IST8_HUMAN	ICA1
K7ESH0	K7ESH0_HUMAN	ZNF283
E9PBT5	E9PBT5_HUMAN	STRC
C9JJS3	C9JJS3_HUMAN	PRPSAP2
K7EPW1	K7EPW1_HUMAN	RANBP3
K7EIX3	K7EIX3_HUMAN	AFMID
J3QLV6	J3QLV6_HUMAN	CORO6
E5RIT7	E5RIT7_HUMAN	UQCRB
D6RJB3	D6RJB3_HUMAN	UBE2D3
A0A2R8Y648	A0A2R8Y648_HUMAN	GCLC
A0A7I2V6E9	A0A7I2V6E9_HUMAN	MACROH2A2
R4GNC5	R4GNC5_HUMAN	STIM2
A0A087WV30	A0A087WV30_HUMAN	IKBKG
A0A0A0MR85	A0A0A0MR85_HUMAN	GSTM4
A0A1W2PPE2	A0A1W2PPE2_HUMAN	TAF11L4
F5H847	F5H847_HUMAN	ATP6V0A2
H0Y790	H0Y790_HUMAN	RFX3
E9PG15	E9PG15_HUMAN	YWHAQ
A0A087X152	A0A087X152_HUMAN	UNC5C
J3QKY9	J3QKY9_HUMAN	COG1
A0A1W2PQR8	A0A1W2PQR8_HUMAN	PIGN
I3L247	I3L247_HUMAN	OXLD1
H7C5R4	H7C5R4_HUMAN	GK5
H7C1A0	H7C1A0_HUMAN	SENP2
G3V2F3	G3V2F3_HUMAN	TIMM9
C9JFL2	C9JFL2_HUMAN	HERC3
H3BMZ1	H3BMZ1_HUMAN	HACD3
C9IZL6	C9IZL6_HUMAN	ST3GAL6
F5H5M1	F5H5M1_HUMAN	SHC4
I3L498	I3L498_HUMAN	NLGN2
C9JC63	C9JC63_HUMAN	OXA1L
A0A0U1RRM4	A0A0U1RRM4_HUMAN	PTBP1
A0A4W8W4R1	A0A4W8W4R1_HUMAN	CGREF1
G3V390	G3V390_HUMAN	ATXN3
M0R231	M0R231_HUMAN	KLK8
H0YBX9	H0YBX9_HUMAN	BRD9
A0A6Q8PGB5	A0A6Q8PGB5_HUMAN	AARS1
A0A087X0S5	A0A087X0S5_HUMAN	COL6A1
J3QS21	J3QS21_HUMAN	COPZ2
A0A7P0TAC9	A0A7P0TAC9_HUMAN	PAX2
D6RD44	D6RD44_HUMAN	TCEAL4
M0R201	M0R201_HUMAN	LIPE
A0A1B0GW68	A0A1B0GW68_HUMAN	ASAH1
A0A286YFH3	A0A286YFH3_HUMAN	MFSD8
E9PL86	E9PL86_HUMAN	S100PBP
I3L1E3	I3L1E3_HUMAN	HGS
C9JIS1	C9JIS1_HUMAN	GNB2
F2Z3C1	F2Z3C1_HUMAN	CDRT15
S4R3U4	S4R3U4_HUMAN	FBXW7
A0A7I2V2Y5	A0A7I2V2Y5_HUMAN	GMPPB
A0A087WVZ0	A0A087WVZ0_HUMAN	MPC1
C9J0I2	C9J0I2_HUMAN	RAB6B
A0A2R8YGQ6	A0A2R8YGQ6_HUMAN	ABCC8
A0A087WXQ3	A0A087WXQ3_HUMAN	LAMTOR4
H7C1U8	H7C1U8_HUMAN	APOO
E9PRA3	E9PRA3_HUMAN	FRMD8
A0A0U1RQT0	A0A0U1RQT0_HUMAN	QARS1
H0YB34	H0YB34_HUMAN	RIDA
H3BU69	H3BU69_HUMAN	CSK
B8ZZI7	B8ZZI7_HUMAN	CATSPERG
A0A2R8YFU3	A0A2R8YFU3_HUMAN	ABCC8
C9JNZ1	C9JNZ1_HUMAN	UGP2
H0Y956	H0Y956_HUMAN	IRF2
E5RFP5	E5RFP5_HUMAN	ABCA10
A0A0B4J1S9	A0A0B4J1S9_HUMAN	SCML4
A0A087WTF2	A0A087WTF2_HUMAN	UQCRH
H0YKP1	H0YKP1_HUMAN	CPNE6
H0Y8Q3	H0Y8Q3_HUMAN	PDPN
A0A1B0GTQ6	A0A1B0GTQ6_HUMAN	POLG
E9PCX2	E9PCX2_HUMAN	AKR1B1
A0A494C1B2	A0A494C1B2_HUMAN	RRH
H3BRY2	H3BRY2_HUMAN	ZNF771
J3QQI2	J3QQI2_HUMAN	ZNF521
F8VNZ0	F8VNZ0_HUMAN	APAF1
E5RK60	E5RK60_HUMAN	GABRA1
A0A0J9YX77	A0A0J9YX77_HUMAN	MGAM
